6.95629	4.954667	5.515814	5.418574                6.95629	-4.581741	-4.499574	-2.163843                             
6.990389	4.821469	5.412877	5.296912                6.990389	-4.501411	-4.427111	-2.248264                           
7.024488	4.687069	5.335349	5.158026                7.024488	-4.438785	-4.377086	-2.322039                           
7.058588	4.545444	5.273166	5.006008                7.058588	-4.382786	-4.359709	-2.383501                           
7.092687	4.398138	5.209742	4.842389                7.092687	-4.322478	-4.37927	-2.428759                           
7.126787	4.252518	5.128694	4.670488                7.126787	-4.25394	-4.432503	-2.453598                           
7.160886	4.111032	5.012831	4.494717                7.160886	-4.180505	-4.509842	-2.453299                           
7.194986	3.969637	4.850974	4.323678                7.194986	-4.101078	-4.588638	-2.423149                           
7.229085	3.827892	4.650436	4.170627                7.229085	-4.008166	-4.645676	-2.36393                            
7.263185	3.692508	4.423736	4.046732                7.263185	-3.89319	-4.670585	-2.285362                           
7.297284	3.578192	4.178884	3.955367                7.297284	-3.753587	-4.654072	-2.20002                            
7.331384	3.498585	3.932934	3.896424                7.331384	-3.598239	-4.581968	-2.119365                           
7.365483	3.458868	3.717858	3.864133                7.365483	-3.439914	-4.454248	-2.056676                           
7.399582	3.462106	3.559747	3.845365                7.399582	-3.288292	-4.295027	-2.01786                            
7.433682	3.514295	3.462478	3.830543                7.433682	-3.160196	-4.140153	-2.003055                           
7.467781	3.606026	3.403741	3.807039                7.467781	-3.083146	-4.016213	-2.0114                             
7.501881	3.70883	3.356441	3.76267                   7.501881	-3.070746	-3.920473	-2.029705                           
7.53598	3.797857	3.316984	3.699849                7.53598	-3.11952	-3.839414	-2.039059                             
7.57008	3.853164	3.291856	3.634195                7.57008	-3.22202	-3.775889	-2.02754                              
7.604179	3.851587	3.275058	3.58737                 7.604179	-3.365497	-3.743317	-1.999902                           
7.638279	3.773665	3.245162	3.568534                7.638279	-3.514963	-3.746149	-1.977549                           
7.672378	3.634881	3.181876	3.567858                7.672378	-3.627279	-3.769036	-1.979373                           
7.706478	3.471151	3.081991	3.56928                 7.706478	-3.687946	-3.787339	-2.012644                           
7.740577	3.308652	2.957094	3.556047                7.740577	-3.705047	-3.783318	-2.078054                           
7.774677	3.161215	2.822397	3.508943                7.774677	-3.692773	-3.749953	-2.167842                           
7.808776	3.033171	2.692177	3.412065                7.808776	-3.667613	-3.686992	-2.260691                           
7.842875	2.916743	2.578836	3.266941                7.842875	-3.643549	-3.600038	-2.321673                           
7.876975	2.797416	2.490293	3.104196                7.876975	-3.620312	-3.499226	-2.326163                           
