5.064   -1.874   0.272 
5.064   -1.858   0.275 
5.064   -1.841   0.266 
5.064   -1.825   0.253 
5.064   -1.808   0.244 
5.064   -1.792   0.238 
5.064   -1.775   0.232 
5.064   -1.759   0.219 
5.064   -1.742   0.196 
5.064   -1.726   0.169 
5.064   -1.710   0.147 
5.064   -1.693   0.133 
5.064   -1.677   0.129 
5.064   -1.660   0.134 
5.064   -1.644   0.147 
5.064   -1.627   0.162 
5.064   -1.611   0.173 
5.064   -1.594   0.174 
5.064   -1.578   0.167 
5.064   -1.561   0.160 
5.064   -1.545   0.162 
5.064   -1.529   0.175 
5.064   -1.512   0.190 
5.064   -1.496   0.197 
5.064   -1.479   0.189 
5.064   -1.463   0.167 
5.064   -1.446   0.140 
5.064   -1.430   0.119 
5.064   -1.413   0.110 
5.064   -1.397   0.114 
5.064   -1.381   0.124 
5.064   -1.364   0.130 
5.064   -1.348   0.130 
5.064   -1.331   0.129 
5.064   -1.315   0.135 
5.064   -1.298   0.150 
5.064   -1.282   0.169 
5.064   -1.265   0.182 
5.064   -1.249   0.183 
5.064   -1.233   0.173 
5.064   -1.216   0.158 
5.064   -1.200   0.140 
5.064   -1.183   0.121 
5.064   -1.167   0.103 
5.064   -1.150   0.090 
5.064   -1.134   0.082 
5.064   -1.117   0.077 
5.064   -1.101   0.074 
5.064   -1.085   0.074 
5.064   -1.068   0.082 
5.064   -1.052   0.103 
5.064   -1.035   0.138 
5.064   -1.019   0.178 
5.064   -1.002   0.203 
5.064   -0.986   0.201 
5.064   -0.969   0.169 
5.064   -0.953   0.124 
5.064   -0.937   0.086 
5.064   -0.920   0.066 
5.064   -0.904   0.064 
5.064   -0.887   0.072 
5.064   -0.871   0.082 
5.064   -0.854   0.087 
5.064   -0.838   0.083 
5.064   -0.821   0.073 
5.064   -0.805   0.064 
5.064   -0.789   0.061 
5.064   -0.772   0.061 
5.064   -0.756   0.061 
5.064   -0.739   0.058 
5.064   -0.723   0.055 
5.064   -0.706   0.053 
5.064   -0.690   0.053 
5.064   -0.673   0.052 
5.064   -0.657   0.047 
5.064   -0.641   0.040 
5.064   -0.624   0.033 
5.064   -0.608   0.028 
5.064   -0.591   0.029 
5.064   -0.575   0.034 
5.064   -0.558   0.041 
5.064   -0.542   0.046 
5.064   -0.525   0.049 
5.064   -0.509   0.049 
5.064   -0.492   0.048 
5.064   -0.476   0.044 
5.064   -0.460   0.038 
5.064   -0.443   0.032 
5.064   -0.427   0.027 
5.064   -0.410   0.026 
5.064   -0.394   0.027 
5.064   -0.377   0.026 
5.064   -0.361   0.025 
5.064   -0.344   0.021 
5.064   -0.328   0.016 
5.064   -0.312   0.013 
5.064   -0.295   0.011 
5.064   -0.279   0.011 
5.064   -0.262   0.012 
5.064   -0.246   0.013 
5.064   -0.229   0.013 
5.064   -0.213   0.014 
5.064   -0.196   0.018 
5.064   -0.180   0.023 
5.064   -0.164   0.028 
5.064   -0.147   0.032 
5.064   -0.131   0.034 
5.064   -0.114   0.034 
5.064   -0.098   0.033 
5.064   -0.081   0.029 
5.064   -0.065   0.024 
5.064   -0.048   0.019 
5.064   -0.032   0.015 
5.064   -0.016   0.015 
5.064   0.001   0.017 
5.064   0.017   0.025 
5.064   0.034   0.039 
5.064   0.050   0.058 
5.064   0.067   0.076 
5.064   0.083   0.088 
5.064   0.100   0.088 
5.064   0.116   0.075 
5.064   0.132   0.055 
5.064   0.149   0.036 
5.064   0.165   0.023 
5.064   0.182   0.017 
5.064   0.198   0.015 
5.064   0.215   0.015 
5.064   0.231   0.018 
5.064   0.248   0.022 
5.064   0.264   0.027 
5.064   0.280   0.031 
5.064   0.297   0.032 
5.064   0.313   0.030 
5.064   0.330   0.026 
5.064   0.346   0.019 
5.064   0.363   0.012 
5.064   0.379   0.007 
5.064   0.396   0.004 
5.064   0.412   0.003 
5.064   0.428   0.006 
5.064   0.445   0.010 
5.064   0.461   0.015 
5.064   0.478   0.018 
5.064   0.494   0.018 
5.064   0.511   0.015 
5.064   0.527   0.010 
5.064   0.544   0.007 
5.064   0.560   0.007 
5.064   0.577   0.010 
5.064   0.593   0.016 
5.064   0.609   0.026 
5.064   0.626   0.039 
5.064   0.642   0.053 
5.064   0.659   0.066 
5.064   0.675   0.075 
5.064   0.692   0.075 
5.064   0.708   0.071 
5.064   0.725   0.070 
5.064   0.741   0.078 
5.064   0.757   0.090 
5.064   0.774   0.098 
5.064   0.790   0.092 
5.064   0.807   0.075 
5.064   0.823   0.058 
5.064   0.840   0.049 
5.064   0.856   0.053 
5.064   0.873   0.070 
5.064   0.889   0.094 
5.064   0.905   0.114 
5.064   0.922   0.122 
5.064   0.938   0.113 
5.064   0.955   0.092 
5.064   0.971   0.072 
5.064   0.988   0.062 
5.064   1.004   0.064 
5.064   1.021   0.069 
5.064   1.037   0.073 
5.064   1.053   0.074 
5.064   1.070   0.078 
5.064   1.086   0.092 
5.064   1.103   0.115 
5.064   1.119   0.139 
5.064   1.136   0.152 
5.064   1.152   0.150 
5.064   1.169   0.139 
5.064   1.185   0.122 
5.064   1.201   0.103 
5.064   1.218   0.086 
5.064   1.234   0.073 
5.064   1.251   0.069 
5.064   1.267   0.077 
5.064   1.284   0.098 
5.064   1.300   0.132 
5.064   1.317   0.176 
5.064   1.333   0.220 
5.064   1.349   0.249 
5.064   1.366   0.251 
5.064   1.382   0.229 
5.064   1.399   0.195 
5.064   1.415   0.165 
5.064   1.432   0.143 
5.064   1.448   0.128 
5.064   1.465   0.123 
5.064   1.481   0.135 
5.064   1.497   0.167 
5.064   1.514   0.219 
5.064   1.530   0.287 
5.064   1.547   0.364 
5.064   1.563   0.429 
5.064   1.580   0.458 
5.064   1.596   0.437 
5.064   1.613   0.379 
5.064   1.629   0.312 
5.064   1.646   0.268 
5.064   1.662   0.264 
5.064   1.678   0.297 
5.064   1.695   0.354 
5.064   1.711   0.414 
5.064   1.728   0.470 
5.064   1.744   0.527 
5.064   1.761   0.589 
5.064   1.777   0.648 
5.064   1.794   0.678 
5.064   1.810   0.661 
5.064   1.826   0.598 
5.064   1.843   0.511 
5.064   1.859   0.428 
5.064   1.876   0.368 
5.064   1.892   0.339 
5.064   1.909   0.334 
5.064   1.925   0.344 
5.064   1.942   0.359 
5.064   1.958   0.365 
5.064   1.974   0.356 
5.064   1.991   0.332 
5.064   2.007   0.302 
5.064   2.024   0.279 
5.064   2.040   0.269 
5.064   2.057   0.272 
5.064   2.073   0.281 
5.064   2.090   0.288 
5.064   2.106   0.284 
5.064   2.122   0.267 
5.064   2.139   0.242 
5.064   2.155   0.222 
5.064   2.172   0.220 
5.064   2.188   0.237 
5.064   2.205   0.263 
5.064   2.221   0.283 
5.064   2.238   0.289 
5.064   2.254   0.286 
5.064   2.270   0.280 
5.064   2.287   0.274 
5.064   2.303   0.264 
5.064   2.320   0.249 
5.064   2.336   0.231 
5.064   2.353   0.218 
5.064   2.369   0.213 
5.064   2.386   0.214 
5.064   2.402   0.216 
5.064   2.418   0.214 
5.064   2.435   0.208 
5.064   2.451   0.201 
5.064   2.468   0.197 
5.064   2.484   0.199 
5.064   2.501   0.208 
5.064   2.517   0.226 
5.064   2.534   0.251 
5.064   2.550   0.276 
5.064   2.566   0.290 
5.064   2.583   0.284 
5.064   2.599   0.259 
5.064   2.616   0.229 
5.064   2.632   0.212 
5.064   2.649   0.213 
5.064   2.665   0.230 
5.064   2.682   0.251 
5.064   2.698   0.264 
5.064   2.715   0.264 
5.064   2.731   0.251 
5.064   2.747   0.235 
5.064   2.764   0.222 
5.064   2.780   0.218 
5.064   2.797   0.217 
5.064   2.813   0.216 
5.064   2.830   0.209 
5.064   2.846   0.198 
5.064   2.863   0.182 
5.064   2.879   0.160 
5.064   2.895   0.131 
5.064   2.912   0.101 
5.064   2.928   0.075 
5.064   2.945   0.062 
5.064   2.961   0.065 
5.251   -3.009   0.251 
5.251   -2.992   0.234 
5.251   -2.976   0.228 
5.251   -2.959   0.236 
5.251   -2.943   0.254 
5.251   -2.927   0.270 
5.251   -2.910   0.279 
5.251   -2.894   0.276 
5.251   -2.877   0.264 
5.251   -2.861   0.245 
5.251   -2.844   0.229 
5.251   -2.828   0.222 
5.251   -2.811   0.233 
5.251   -2.795   0.259 
5.251   -2.779   0.291 
5.251   -2.762   0.318 
5.251   -2.746   0.334 
5.251   -2.729   0.339 
5.251   -2.713   0.334 
5.251   -2.696   0.320 
5.251   -2.680   0.303 
5.251   -2.663   0.288 
5.251   -2.647   0.279 
5.251   -2.630   0.277 
5.251   -2.614   0.275 
5.251   -2.598   0.272 
5.251   -2.581   0.269 
5.251   -2.565   0.274 
5.251   -2.548   0.299 
5.251   -2.532   0.346 
5.251   -2.515   0.406 
5.251   -2.499   0.453 
5.251   -2.482   0.463 
5.251   -2.466   0.434 
5.251   -2.450   0.388 
5.251   -2.433   0.350 
5.251   -2.417   0.335 
5.251   -2.400   0.345 
5.251   -2.384   0.368 
5.251   -2.367   0.391 
5.251   -2.351   0.406 
5.251   -2.334   0.418 
5.251   -2.318   0.432 
5.251   -2.302   0.449 
5.251   -2.285   0.458 
5.251   -2.269   0.450 
5.251   -2.252   0.428 
5.251   -2.236   0.404 
5.251   -2.219   0.385 
5.251   -2.203   0.368 
5.251   -2.186   0.342 
5.251   -2.170   0.308 
5.251   -2.154   0.275 
5.251   -2.137   0.260 
5.251   -2.121   0.268 
5.251   -2.104   0.299 
5.251   -2.088   0.342 
5.251   -2.071   0.377 
5.251   -2.055   0.387 
5.251   -2.038   0.366 
5.251   -2.022   0.325 
5.251   -2.006   0.281 
5.251   -1.989   0.245 
5.251   -1.973   0.223 
5.251   -1.956   0.214 
5.251   -1.940   0.215 
5.251   -1.923   0.224 
5.251   -1.907   0.240 
5.251   -1.890   0.259 
5.251   -1.874   0.272 
5.251   -1.858   0.275 
5.251   -1.841   0.266 
5.251   -1.825   0.253 
5.251   -1.808   0.244 
5.251   -1.792   0.238 
5.251   -1.775   0.232 
5.251   -1.759   0.219 
5.251   -1.742   0.196 
5.251   -1.726   0.169 
5.251   -1.710   0.147 
5.251   -1.693   0.133 
5.251   -1.677   0.129 
5.251   -1.660   0.134 
5.251   -1.644   0.147 
5.251   -1.627   0.162 
5.251   -1.611   0.173 
5.251   -1.594   0.174 
5.251   -1.578   0.167 
5.251   -1.561   0.160 
5.251   -1.545   0.162 
5.251   -1.529   0.175 
5.251   -1.512   0.190 
5.251   -1.496   0.197 
5.251   -1.479   0.189 
5.251   -1.463   0.167 
5.251   -1.446   0.140 
5.251   -1.430   0.119 
5.251   -1.413   0.110 
5.251   -1.397   0.114 
5.251   -1.381   0.124 
5.251   -1.364   0.130 
5.251   -1.348   0.130 
5.251   -1.331   0.129 
5.251   -1.315   0.135 
5.251   -1.298   0.150 
5.251   -1.282   0.169 
5.251   -1.265   0.182 
5.251   -1.249   0.183 
5.251   -1.233   0.173 
5.251   -1.216   0.158 
5.251   -1.200   0.140 
5.251   -1.183   0.121 
5.251   -1.167   0.103 
5.251   -1.150   0.090 
5.251   -1.134   0.082 
5.251   -1.117   0.077 
5.251   -1.101   0.074 
5.251   -1.085   0.074 
5.251   -1.068   0.082 
5.251   -1.052   0.103 
5.251   -1.035   0.138 
5.251   -1.019   0.178 
5.251   -1.002   0.203 
5.251   -0.986   0.201 
5.251   -0.969   0.169 
5.251   -0.953   0.124 
5.251   -0.937   0.086 
5.251   -0.920   0.066 
5.251   -0.904   0.064 
5.251   -0.887   0.072 
5.251   -0.871   0.082 
5.251   -0.854   0.087 
5.251   -0.838   0.083 
5.251   -0.821   0.073 
5.251   -0.805   0.064 
5.251   -0.789   0.061 
5.251   -0.772   0.061 
5.251   -0.756   0.061 
5.251   -0.739   0.058 
5.251   -0.723   0.055 
5.251   -0.706   0.053 
5.251   -0.690   0.053 
5.251   -0.673   0.052 
5.251   -0.657   0.047 
5.251   -0.641   0.040 
5.251   -0.624   0.033 
5.251   -0.608   0.028 
5.251   -0.591   0.029 
5.251   -0.575   0.034 
5.251   -0.558   0.041 
5.251   -0.542   0.046 
5.251   -0.525   0.049 
5.251   -0.509   0.049 
5.251   -0.492   0.048 
5.251   -0.476   0.044 
5.251   -0.460   0.038 
5.251   -0.443   0.032 
5.251   -0.427   0.027 
5.251   -0.410   0.026 
5.251   -0.394   0.027 
5.251   -0.377   0.026 
5.251   -0.361   0.025 
5.251   -0.344   0.021 
5.251   -0.328   0.016 
5.251   -0.312   0.013 
5.251   -0.295   0.011 
5.251   -0.279   0.011 
5.251   -0.262   0.012 
5.251   -0.246   0.013 
5.251   -0.229   0.013 
5.251   -0.213   0.014 
5.251   -0.196   0.018 
5.251   -0.180   0.023 
5.251   -0.164   0.028 
5.251   -0.147   0.032 
5.251   -0.131   0.034 
5.251   -0.114   0.034 
5.251   -0.098   0.033 
5.251   -0.081   0.029 
5.251   -0.065   0.024 
5.251   -0.048   0.019 
5.251   -0.032   0.015 
5.251   -0.016   0.015 
5.251   0.001   0.017 
5.251   0.017   0.025 
5.251   0.034   0.039 
5.251   0.050   0.058 
5.251   0.067   0.076 
5.251   0.083   0.088 
5.251   0.100   0.088 
5.251   0.116   0.075 
5.251   0.132   0.055 
5.251   0.149   0.036 
5.251   0.165   0.023 
5.251   0.182   0.017 
5.251   0.198   0.015 
5.251   0.215   0.015 
5.251   0.231   0.018 
5.251   0.248   0.022 
5.251   0.264   0.027 
5.251   0.280   0.031 
5.251   0.297   0.032 
5.251   0.313   0.030 
5.251   0.330   0.026 
5.251   0.346   0.019 
5.251   0.363   0.012 
5.251   0.379   0.007 
5.251   0.396   0.004 
5.251   0.412   0.003 
5.251   0.428   0.006 
5.251   0.445   0.010 
5.251   0.461   0.015 
5.251   0.478   0.018 
5.251   0.494   0.018 
5.251   0.511   0.015 
5.251   0.527   0.010 
5.251   0.544   0.007 
5.251   0.560   0.007 
5.251   0.577   0.010 
5.251   0.593   0.016 
5.251   0.609   0.026 
5.251   0.626   0.039 
5.251   0.642   0.053 
5.251   0.659   0.066 
5.251   0.675   0.075 
5.251   0.692   0.075 
5.251   0.708   0.071 
5.251   0.725   0.070 
5.251   0.741   0.078 
5.251   0.757   0.090 
5.251   0.774   0.098 
5.251   0.790   0.092 
5.251   0.807   0.075 
5.251   0.823   0.058 
5.251   0.840   0.049 
5.251   0.856   0.053 
5.251   0.873   0.070 
5.251   0.889   0.094 
5.251   0.905   0.114 
5.251   0.922   0.122 
5.251   0.938   0.113 
5.251   0.955   0.092 
5.251   0.971   0.072 
5.251   0.988   0.062 
5.251   1.004   0.064 
5.251   1.021   0.069 
5.251   1.037   0.073 
5.251   1.053   0.074 
5.251   1.070   0.078 
5.251   1.086   0.092 
5.251   1.103   0.115 
5.251   1.119   0.139 
5.251   1.136   0.152 
5.251   1.152   0.150 
5.251   1.169   0.139 
5.251   1.185   0.122 
5.251   1.201   0.103 
5.251   1.218   0.086 
5.251   1.234   0.073 
5.251   1.251   0.069 
5.251   1.267   0.077 
5.251   1.284   0.098 
5.251   1.300   0.132 
5.251   1.317   0.176 
5.251   1.333   0.220 
5.251   1.349   0.249 
5.251   1.366   0.251 
5.251   1.382   0.229 
5.251   1.399   0.195 
5.251   1.415   0.165 
5.251   1.432   0.143 
5.251   1.448   0.128 
5.251   1.465   0.123 
5.251   1.481   0.135 
5.251   1.497   0.167 
5.251   1.514   0.219 
5.251   1.530   0.287 
5.251   1.547   0.364 
5.251   1.563   0.429 
5.251   1.580   0.458 
5.251   1.596   0.437 
5.251   1.613   0.379 
5.251   1.629   0.312 
5.251   1.646   0.268 
5.251   1.662   0.264 
5.251   1.678   0.297 
5.251   1.695   0.354 
5.251   1.711   0.414 
5.251   1.728   0.470 
5.251   1.744   0.527 
5.251   1.761   0.589 
5.251   1.777   0.648 
5.251   1.794   0.678 
5.251   1.810   0.661 
5.251   1.826   0.598 
5.251   1.843   0.511 
5.251   1.859   0.428 
5.251   1.876   0.368 
5.251   1.892   0.339 
5.251   1.909   0.334 
5.251   1.925   0.344 
5.251   1.942   0.359 
5.251   1.958   0.365 
5.251   1.974   0.356 
5.251   1.991   0.332 
5.251   2.007   0.302 
5.251   2.024   0.279 
5.251   2.040   0.269 
5.251   2.057   0.272 
5.251   2.073   0.281 
5.251   2.090   0.288 
5.251   2.106   0.284 
5.251   2.122   0.267 
5.251   2.139   0.242 
5.251   2.155   0.222 
5.251   2.172   0.220 
5.251   2.188   0.237 
5.251   2.205   0.263 
5.251   2.221   0.283 
5.251   2.238   0.289 
5.251   2.254   0.286 
5.251   2.270   0.280 
5.251   2.287   0.274 
5.251   2.303   0.264 
5.251   2.320   0.249 
5.251   2.336   0.231 
5.251   2.353   0.218 
5.251   2.369   0.213 
5.251   2.386   0.214 
5.251   2.402   0.216 
5.251   2.418   0.214 
5.251   2.435   0.208 
5.251   2.451   0.201 
5.251   2.468   0.197 
5.251   2.484   0.199 
5.251   2.501   0.208 
5.251   2.517   0.226 
5.251   2.534   0.251 
5.251   2.550   0.276 
5.251   2.566   0.290 
5.251   2.583   0.284 
5.251   2.599   0.259 
5.251   2.616   0.229 
5.251   2.632   0.212 
5.251   2.649   0.213 
5.251   2.665   0.230 
5.251   2.682   0.251 
5.251   2.698   0.264 
5.251   2.715   0.264 
5.251   2.731   0.251 
5.251   2.747   0.235 
5.251   2.764   0.222 
5.251   2.780   0.218 
5.251   2.797   0.217 
5.251   2.813   0.216 
5.251   2.830   0.209 
5.251   2.846   0.198 
5.251   2.863   0.182 
5.251   2.879   0.160 
5.251   2.895   0.131 
5.251   2.912   0.101 
5.251   2.928   0.075 
5.251   2.945   0.062 
5.251   2.961   0.065 
5.626   -3.009   0.277 
5.626   -2.992   0.253 
5.626   -2.976   0.233 
5.626   -2.959   0.226 
5.626   -2.943   0.229 
5.626   -2.927   0.235 
5.626   -2.910   0.237 
5.626   -2.894   0.231 
5.626   -2.877   0.217 
5.626   -2.861   0.199 
5.626   -2.844   0.186 
5.626   -2.828   0.189 
5.626   -2.811   0.214 
5.626   -2.795   0.260 
5.626   -2.779   0.314 
5.626   -2.762   0.359 
5.626   -2.746   0.378 
5.626   -2.729   0.369 
5.626   -2.713   0.341 
5.626   -2.696   0.307 
5.626   -2.680   0.277 
5.626   -2.663   0.259 
5.626   -2.647   0.250 
5.626   -2.630   0.248 
5.626   -2.614   0.252 
5.626   -2.598   0.265 
5.626   -2.581   0.287 
5.626   -2.565   0.317 
5.626   -2.548   0.352 
5.626   -2.532   0.386 
5.626   -2.515   0.411 
5.626   -2.499   0.422 
5.626   -2.482   0.418 
5.626   -2.466   0.406 
5.626   -2.450   0.393 
5.626   -2.433   0.385 
5.626   -2.417   0.379 
5.626   -2.400   0.370 
5.626   -2.384   0.354 
5.626   -2.367   0.333 
5.626   -2.351   0.316 
5.626   -2.334   0.315 
5.626   -2.318   0.334 
5.626   -2.302   0.369 
5.626   -2.285   0.404 
5.626   -2.269   0.426 
5.626   -2.252   0.430 
5.626   -2.236   0.423 
5.626   -2.219   0.411 
5.626   -2.203   0.394 
5.626   -2.186   0.367 
5.626   -2.170   0.337 
5.626   -2.154   0.314 
5.626   -2.137   0.311 
5.626   -2.121   0.330 
5.626   -2.104   0.363 
5.626   -2.088   0.398 
5.626   -2.071   0.419 
5.626   -2.055   0.409 
5.626   -2.038   0.370 
5.626   -2.022   0.313 
5.626   -2.006   0.257 
5.626   -1.989   0.215 
5.626   -1.973   0.193 
5.626   -1.956   0.188 
5.626   -1.940   0.191 
5.626   -1.923   0.194 
5.626   -1.907   0.195 
5.626   -1.890   0.195 
5.626   -1.874   0.196 
5.626   -1.858   0.202 
5.626   -1.841   0.212 
5.626   -1.825   0.225 
5.626   -1.808   0.241 
5.626   -1.792   0.253 
5.626   -1.775   0.257 
5.626   -1.759   0.248 
5.626   -1.742   0.228 
5.626   -1.726   0.206 
5.626   -1.710   0.188 
5.626   -1.693   0.175 
5.626   -1.677   0.166 
5.626   -1.660   0.159 
5.626   -1.644   0.158 
5.626   -1.627   0.163 
5.626   -1.611   0.168 
5.626   -1.594   0.169 
5.626   -1.578   0.167 
5.626   -1.561   0.169 
5.626   -1.545   0.184 
5.626   -1.529   0.209 
5.626   -1.512   0.234 
5.626   -1.496   0.242 
5.626   -1.479   0.229 
5.626   -1.463   0.197 
5.626   -1.446   0.160 
5.626   -1.430   0.132 
5.626   -1.413   0.121 
5.626   -1.397   0.126 
5.626   -1.381   0.139 
5.626   -1.364   0.150 
5.626   -1.348   0.152 
5.626   -1.331   0.147 
5.626   -1.315   0.143 
5.626   -1.298   0.146 
5.626   -1.282   0.153 
5.626   -1.265   0.159 
5.626   -1.249   0.160 
5.626   -1.233   0.157 
5.626   -1.216   0.151 
5.626   -1.200   0.142 
5.626   -1.183   0.125 
5.626   -1.167   0.103 
5.626   -1.150   0.081 
5.626   -1.134   0.063 
5.626   -1.117   0.054 
5.626   -1.101   0.053 
5.626   -1.085   0.058 
5.626   -1.068   0.069 
5.626   -1.052   0.085 
5.626   -1.035   0.104 
5.626   -1.019   0.122 
5.626   -1.002   0.129 
5.626   -0.986   0.120 
5.626   -0.969   0.100 
5.626   -0.953   0.075 
5.626   -0.937   0.058 
5.626   -0.920   0.053 
5.626   -0.904   0.062 
5.626   -0.887   0.079 
5.626   -0.871   0.095 
5.626   -0.854   0.102 
5.626   -0.838   0.095 
5.626   -0.821   0.078 
5.626   -0.805   0.060 
5.626   -0.789   0.046 
5.626   -0.772   0.042 
5.626   -0.756   0.045 
5.626   -0.739   0.053 
5.626   -0.723   0.063 
5.626   -0.706   0.074 
5.626   -0.690   0.082 
5.626   -0.673   0.084 
5.626   -0.657   0.081 
5.626   -0.641   0.075 
5.626   -0.624   0.068 
5.626   -0.608   0.064 
5.626   -0.591   0.066 
5.626   -0.575   0.074 
5.626   -0.558   0.085 
5.626   -0.542   0.094 
5.626   -0.525   0.095 
5.626   -0.509   0.089 
5.626   -0.492   0.079 
5.626   -0.476   0.068 
5.626   -0.460   0.057 
5.626   -0.443   0.049 
5.626   -0.427   0.047 
5.626   -0.410   0.052 
5.626   -0.394   0.060 
5.626   -0.377   0.068 
5.626   -0.361   0.068 
5.626   -0.344   0.061 
5.626   -0.328   0.047 
5.626   -0.312   0.033 
5.626   -0.295   0.024 
5.626   -0.279   0.020 
5.626   -0.262   0.020 
5.626   -0.246   0.020 
5.626   -0.229   0.019 
5.626   -0.213   0.017 
5.626   -0.196   0.018 
5.626   -0.180   0.022 
5.626   -0.164   0.028 
5.626   -0.147   0.035 
5.626   -0.131   0.039 
5.626   -0.114   0.040 
5.626   -0.098   0.038 
5.626   -0.081   0.033 
5.626   -0.065   0.024 
5.626   -0.048   0.016 
5.626   -0.032   0.009 
5.626   -0.016   0.006 
5.626   0.001   0.007 
5.626   0.017   0.011 
5.626   0.034   0.018 
5.626   0.050   0.025 
5.626   0.067   0.031 
5.626   0.083   0.033 
5.626   0.100   0.031 
5.626   0.116   0.025 
5.626   0.132   0.018 
5.626   0.149   0.012 
5.626   0.165   0.009 
5.626   0.182   0.009 
5.626   0.198   0.010 
5.626   0.215   0.013 
5.626   0.231   0.014 
5.626   0.248   0.014 
5.626   0.264   0.013 
5.626   0.280   0.011 
5.626   0.297   0.009 
5.626   0.313   0.007 
5.626   0.330   0.005 
5.626   0.346   0.003 
5.626   0.363   0.002 
5.626   0.379   0.001 
5.626   0.396   0.001 
5.626   0.412   0.002 
5.626   0.428   0.004 
5.626   0.445   0.008 
5.626   0.461   0.012 
5.626   0.478   0.015 
5.626   0.494   0.017 
5.626   0.511   0.017 
5.626   0.527   0.017 
5.626   0.544   0.017 
5.626   0.560   0.018 
5.626   0.577   0.021 
5.626   0.593   0.026 
5.626   0.609   0.033 
5.626   0.626   0.041 
5.626   0.642   0.047 
5.626   0.659   0.052 
5.626   0.675   0.054 
5.626   0.692   0.053 
5.626   0.708   0.054 
5.626   0.725   0.060 
5.626   0.741   0.073 
5.626   0.757   0.088 
5.626   0.774   0.096 
5.626   0.790   0.092 
5.626   0.807   0.079 
5.626   0.823   0.065 
5.626   0.840   0.060 
5.626   0.856   0.065 
5.626   0.873   0.078 
5.626   0.889   0.092 
5.626   0.905   0.100 
5.626   0.922   0.098 
5.626   0.938   0.086 
5.626   0.955   0.071 
5.626   0.971   0.065 
5.626   0.988   0.072 
5.626   1.004   0.090 
5.626   1.021   0.108 
5.626   1.037   0.119 
5.626   1.053   0.120 
5.626   1.070   0.117 
5.626   1.086   0.116 
5.626   1.103   0.121 
5.626   1.119   0.132 
5.626   1.136   0.147 
5.626   1.152   0.161 
5.626   1.169   0.172 
5.626   1.185   0.174 
5.626   1.201   0.167 
5.626   1.218   0.157 
5.626   1.234   0.152 
5.626   1.251   0.158 
5.626   1.267   0.174 
5.626   1.284   0.197 
5.626   1.300   0.216 
5.626   1.317   0.223 
5.626   1.333   0.217 
5.626   1.349   0.199 
5.626   1.366   0.179 
5.626   1.382   0.164 
5.626   1.399   0.161 
5.626   1.415   0.168 
5.626   1.432   0.173 
5.626   1.448   0.166 
5.626   1.465   0.149 
5.626   1.481   0.132 
5.626   1.497   0.129 
5.626   1.514   0.144 
5.626   1.530   0.172 
5.626   1.547   0.207 
5.626   1.563   0.242 
5.626   1.580   0.267 
5.626   1.596   0.276 
5.626   1.613   0.268 
5.626   1.629   0.254 
5.626   1.646   0.248 
5.626   1.662   0.257 
5.626   1.678   0.284 
5.626   1.695   0.323 
5.626   1.711   0.366 
5.626   1.728   0.407 
5.626   1.744   0.446 
5.626   1.761   0.480 
5.626   1.777   0.511 
5.626   1.794   0.536 
5.626   1.810   0.551 
5.626   1.826   0.552 
5.626   1.843   0.536 
5.626   1.859   0.512 
5.626   1.876   0.490 
5.626   1.892   0.482 
5.626   1.909   0.491 
5.626   1.925   0.511 
5.626   1.942   0.529 
5.626   1.958   0.534 
5.626   1.974   0.517 
5.626   1.991   0.479 
5.626   2.007   0.432 
5.626   2.024   0.388 
5.626   2.040   0.354 
5.626   2.057   0.328 
5.626   2.073   0.306 
5.626   2.090   0.282 
5.626   2.106   0.253 
5.626   2.122   0.218 
5.626   2.139   0.186 
5.626   2.155   0.167 
5.626   2.172   0.169 
5.626   2.188   0.191 
5.626   2.205   0.221 
5.626   2.221   0.244 
5.626   2.238   0.253 
5.626   2.254   0.248 
5.626   2.270   0.234 
5.626   2.287   0.217 
5.626   2.303   0.200 
5.626   2.320   0.185 
5.626   2.336   0.176 
5.626   2.353   0.175 
5.626   2.369   0.179 
5.626   2.386   0.185 
5.626   2.402   0.190 
5.626   2.418   0.195 
5.626   2.435   0.200 
5.626   2.451   0.208 
5.626   2.468   0.218 
5.626   2.484   0.227 
5.626   2.501   0.232 
5.626   2.517   0.234 
5.626   2.534   0.235 
5.626   2.550   0.237 
5.626   2.566   0.232 
5.626   2.583   0.215 
5.626   2.599   0.187 
5.626   2.616   0.160 
5.626   2.632   0.144 
5.626   2.649   0.143 
5.626   2.665   0.157 
5.626   2.682   0.176 
5.626   2.698   0.193 
5.626   2.715   0.200 
5.626   2.731   0.198 
5.626   2.747   0.194 
5.626   2.764   0.196 
5.626   2.780   0.207 
5.626   2.797   0.223 
5.626   2.813   0.235 
5.626   2.830   0.237 
5.626   2.846   0.226 
5.626   2.863   0.204 
5.626   2.879   0.174 
5.626   2.895   0.140 
5.626   2.912   0.106 
5.626   2.928   0.079 
5.626   2.945   0.065 
5.626   2.961   0.068 
5.814   -3.009   0.277 
5.814   -2.992   0.253 
5.814   -2.976   0.233 
5.814   -2.959   0.226 
5.814   -2.943   0.229 
5.814   -2.927   0.235 
5.814   -2.910   0.237 
5.814   -2.894   0.231 
5.814   -2.877   0.217 
5.814   -2.861   0.199 
5.814   -2.844   0.186 
5.814   -2.828   0.189 
5.814   -2.811   0.214 
5.814   -2.795   0.260 
5.814   -2.779   0.314 
